city,CH,date,time,dayofweek,meter,busy,road,way,weather,video,num,cnt,car,bus,truck
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,341,1,14,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,342,1,18,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,343,1,20,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,344,1,21,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,345,1,21,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,346,1,25,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,347,1,25,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,348,1,19,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,349,1,20,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,350,1,20,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,351,1,18,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,352,1,23,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,353,1,27,2,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,354,1,19,1,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,355,1,16,1,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,356,1,21,1,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,357,1,17,1,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,358,1,14,2,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,359,1,10,2,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,360,1,8,2,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,361,1,8,2,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,362,1,15,2,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,363,1,14,2,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,364,1,13,2,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,365,1,15,1,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,366,1,18,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,367,1,16,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,368,1,15,0,17
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,369,1,19,0,15
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,370,1,19,0,14
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,371,1,19,0,15
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,372,1,14,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,373,1,14,0,13
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,374,1,13,0,13
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,375,1,13,0,14
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,376,1,14,0,13
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,377,1,17,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,378,1,17,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,379,1,13,1,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,380,1,14,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,381,1,15,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,382,1,14,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,383,1,12,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,384,1,10,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,385,1,10,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,386,1,10,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,387,1,10,0,13
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,388,1,14,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,389,1,18,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,390,1,17,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,391,1,15,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,392,1,18,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,393,1,17,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,394,1,17,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,395,1,18,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,396,1,18,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,397,1,16,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,398,1,15,0,3
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,399,1,12,0,3
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,400,1,11,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,401,1,15,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,402,1,15,0,3
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,403,1,17,0,3
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,404,1,18,0,1
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,405,1,16,0,4
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,406,1,18,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,407,1,16,1,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,408,1,9,1,4
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,409,1,5,1,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,410,1,6,1,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,411,1,6,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,412,1,7,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,413,1,7,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,414,1,11,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,415,1,16,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,416,1,18,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,417,1,16,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,418,1,15,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,419,1,11,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,420,1,14,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,421,1,11,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,422,1,9,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,423,1,11,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,424,1,8,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,425,1,5,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,426,1,4,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,427,1,3,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,428,1,8,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,429,1,9,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,430,1,9,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,431,1,10,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,432,1,12,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,433,1,14,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,434,1,15,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,435,1,16,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,436,1,18,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,437,1,16,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,438,1,15,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,439,1,15,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,440,1,15,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,441,1,12,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,442,1,11,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,443,1,13,0,4
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,444,1,10,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,445,1,10,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,446,1,10,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,447,1,7,0,13
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,448,1,10,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,449,1,7,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,450,1,10,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,451,1,15,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,452,1,18,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,453,1,22,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,454,1,22,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,455,1,21,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,456,1,17,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,457,1,18,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,458,1,15,1,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,459,1,16,1,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,460,1,12,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,461,1,11,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,462,1,12,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,463,1,9,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,464,1,15,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,465,1,13,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,466,1,14,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,467,1,15,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,468,1,17,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,469,1,18,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,470,1,18,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,471,1,15,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,472,1,17,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,473,1,17,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,474,1,18,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,475,1,12,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,476,1,11,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,477,1,9,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,478,1,10,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,479,1,11,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,480,1,10,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,481,1,13,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,482,1,9,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,483,1,8,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,484,1,10,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,485,1,7,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,486,1,7,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,487,1,10,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,488,1,7,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,489,1,7,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,490,1,11,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,491,1,12,0,16
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,492,1,10,0,14
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,493,1,10,0,15
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,494,1,13,0,17
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,495,1,11,0,15
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,496,1,15,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,497,1,14,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,498,1,14,0,14
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,499,1,13,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,500,1,15,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,501,1,11,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,502,1,14,0,14
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,503,1,13,0,14
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,504,1,6,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,505,1,17,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,506,1,17,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,507,1,25,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,508,1,21,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,509,1,21,0,13
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,510,1,21,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,511,1,20,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,512,1,18,1,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,513,1,18,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,514,1,16,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,515,1,17,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,516,1,14,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,517,1,12,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,518,1,7,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,519,1,12,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,520,1,9,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,521,1,7,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,522,1,5,0,3
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,523,1,6,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,524,1,11,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,525,1,7,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,526,1,9,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,527,1,10,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,528,1,10,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,529,1,6,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,530,1,8,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,531,1,6,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,532,1,6,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,533,1,3,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,534,1,8,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,535,1,8,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,536,1,7,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,537,1,12,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,538,1,12,0,14
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,539,1,9,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,540,1,12,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,541,1,15,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,542,1,17,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,543,1,15,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,544,1,14,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,545,1,19,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,546,1,16,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,547,1,12,1,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,548,1,11,1,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,549,1,12,1,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,550,1,8,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,551,1,11,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,552,1,12,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,553,1,14,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,554,1,12,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,555,1,8,1,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,556,1,10,1,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,557,1,11,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,558,1,10,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,559,1,8,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,560,1,7,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,561,1,8,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,562,1,9,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,563,1,9,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,564,1,9,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,565,1,9,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,566,1,12,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,567,1,13,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,568,1,16,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,569,1,17,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,570,1,14,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,571,1,16,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,572,1,16,1,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,573,1,20,1,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,574,1,20,1,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,575,1,17,1,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,576,1,16,1,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,577,1,13,1,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,578,1,10,1,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,579,1,9,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,580,1,9,1,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,581,1,11,2,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,582,1,13,1,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,583,1,18,2,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,584,1,17,1,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,585,1,19,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,586,1,15,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,587,1,13,1,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,588,1,11,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,589,1,14,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,590,1,13,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,591,1,16,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,592,1,12,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,593,1,14,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,594,1,16,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,595,1,18,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,596,1,21,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,597,1,19,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,598,1,17,0,11
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,599,1,15,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,600,1,12,0,12
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,601,1,14,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,602,1,12,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,603,1,10,0,9
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,604,1,13,0,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,605,1,12,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,606,1,10,0,10
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,607,1,12,0,6
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,608,1,12,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,609,1,11,1,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,610,1,11,0,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,611,1,15,1,4
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,612,1,14,1,2
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,613,1,17,1,5
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,614,1,16,1,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,615,1,13,1,8
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,616,1,11,1,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,617,1,12,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,618,1,11,0,7
Suwon,CH01,20200722,1500,WED,9m,NH,highway,TW5,rainy,FHD,619,1,12,0,6
